GEOID,NAME,mean_noise,max_noise,min_noise
06097151405,1514.05,58.71615365835336,85.24395751953125,45.03654479980469
06097153302,1533.02,51.14841862922705,58.944820404052734,45.01606750488281
06097153708,1537.08,53.47202312691132,70.91315460205078,45.0324592590332
06097152401,1524.01,53.53837949101796,78.79210662841797,45.00236511230469
06097151205,1512.05,56.85211410302594,86.5715103149414,45.0064811706543
06097154308,1543.08,54.08340090981012,63.28379821777344,45.01880645751953
06097153405,1534.05,53.86975554131484,73.30210876464844,45.00510787963867
06097154304,1543.04,53.05680017982531,68.81385040283203,45.00510787963867
06037980016,9800.16,55.08961095431872,88.77831268310547,45.01606750488281
06037113239,1132.39,58.01308776285047,78.7361068725586,45.024269104003906
06037113427,1134.27,54.36742829623287,76.63606262207031,45.07181167602539
06037226702,2267.02,55.69216266257225,73.79849243164062,45.109466552734375
06037800338,8003.38,56.569943467336685,85.54731750488281,45.010589599609375
06037143402,1434.02,59.078777426861706,88.44352722167969,45.00373840332031
06037141305,1413.05,60.43634463028169,86.82867431640625,45.07585906982422
06037128703,1287.03,62.04801022597254,89.17820739746094,45.07991027832031
06037800205,8002.05,56.83377457640665,85.84217834472656,45.00922393798828
06037406000,4060,55.363453148710164,77.15501403808594,45.00510787963867
06037297002,2970.02,52.41962575604839,67.06803131103516,45.145477294921875
06037297001,2970.01,57.02365234375,75.77491760253906,45.02700424194336
06037403326,4033.26,59.03006912442396,90.88135528564453,45.00099182128906
06037405701,4057.01,52.680922910391565,72.54789733886719,45.062339782714844
06037670604,6706.04,55.54301554792107,75.19039916992188,45.0064811706543
06037403305,4033.05,60.976089424740486,88.63976287841797,45.024269104003906
06037670603,6706.03,58.76295355243161,75.1943359375,45.05828094482422
06037405800,4058,56.10537529904306,77.47489166259766,45.0064811706543
06037480202,4802.02,55.73704850838264,76.90992736816406,45.01880645751953
06037577605,5776.05,54.98836280010438,78.24060821533203,45.02836608886719
06037901007,9010.07,52.126772469458984,66.52825927734375,45.00373840332031
06037901101,9011.01,50.16895134066358,71.45817565917969,45.03382110595703
06037901102,9011.02,52.01953125,68.7413330078125,45.02973175048828
06037276601,2766.01,56.82784850338855,79.17137908935547,45.01470184326172
06037277000,2770,54.83269934514638,77.24767303466797,45.025634765625
06073008331,83.31,56.32814719460227,81.84123229980469,45.00373840332031
06073008336,83.36,52.55751415567661,60.831443786621094,45.011962890625
06073008337,83.37,58.44701163116592,81.62863159179688,45.01606750488281
06073011601,116.01,51.53438983386076,59.5245361328125,45.22313690185547
06073011602,116.02,55.575460231050535,82.5911636352539,45.00236511230469
06073011700,117,51.98077340411325,62.643455505371094,45.02700424194336
06073011801,118.01,51.68419958043982,59.01622009277344,45.03791046142578
06073013307,133.07,53.48029940390173,62.96006774902344,45.03791046142578
06037480102,4801.02,56.71789669296116,76.90992736816406,45.01743698120117
06037404501,4045.01,56.35645119540663,74.15974426269531,45.21660614013672
06037480012,4800.12,54.86327453823024,76.02277374267578,45.070457458496094
06037480002,4800.02,55.41207431891026,75.70309448242188,45.09202575683594
06037431200,4312,53.86403824979027,72.67874908447266,45.01470184326172
06037431800,4318,51.28461328125,60.119930267333984,45.01333236694336
06037431300,4313,51.96305645636792,58.37651824951172,45.16667175292969
06037430802,4308.02,53.85541130514706,75.23876953125,45.025634765625
06107002304,23.04,56.24177320075758,80.017333984375,45.00236511230469
06071002901,29.01,54.68016839902808,74.95822143554688,45.02290725708008
06073013308,133.08,60.45079296875,83.96548461914062,45.08933639526367
06073013309,133.09,59.57588175195451,87.50508117675781,45.01743698120117
06073013312,133.12,60.2391236283397,85.76571655273438,45.025634765625
06107002601,26.01,54.279417632728496,76.9205322265625,45.00922393798828
06107002602,26.02,48.13257617882562,60.5461311340332,45.198280334472656
06107002901,29.01,54.406045681348935,82.20630645751953,45.0064811706543
06107001400,14,56.148419235827,80.46885681152344,45.00236511230469
06107001502,15.02,53.181241649346795,73.56407928466797,45.00373840332031
06107002500,25,55.10512172110864,77.73347473144531,45.01333236694336
06107002800,28,55.193039697729674,77.73347473144531,45.00922393798828
06107004200,42,55.792285638673256,84.00883483886719,45.00236511230469
06081610700,6107,59.802354120575224,81.7201919555664,45.010589599609375
06081610800,6108,57.65989388992537,77.24930572509766,45.035179138183594
06081611000,6110,53.69358779131356,76.93375396728516,45.0064811706543
06081611200,6112,55.47385602678571,76.46011352539062,45.02973175048828
06037920040,9200.40,56.5,74.89537048339844,45.0419921875
06095250701,2507.01,58.08034598214286,86.04981231689453,45.0064811706543
06095251000,2510,54.06236632604563,70.86003875732422,45.138832092285156
06095251300,2513,58.0225383254717,86.4276123046875,45.00510787963867
06077005106,51.06,52.20486723712068,64.51632690429688,45.01470184326172
06077005119,51.19,57.67553628426587,89.27369689941406,45.00236511230469
06077004202,42.02,50.7160666136615,63.86142349243164,45.00373840332031
06077002800,28,58.27837743732591,85.37818908691406,45.05149841308594
06077003602,36.02,54.014610308764944,73.78034210205078,45.00510787963867
06077003109,31.09,57.6072015224359,86.99490356445312,45.01606750488281
06077001800,18,56.441689585348165,86.67266082763672,45.01470184326172
06077005124,51.24,55.72266644908616,71.72894287109375,45.16931915283203
06077003406,34.06,57.78229337993421,75.69841766357422,45.01880645751953
06077003305,33.05,56.549479166666664,74.8826904296875,45.00785446166992
06001435104,4351.04,56.317539124405705,76.1762924194336,45.010589599609375
06001405301,4053.01,55.91174165702161,68.97682189941406,45.13351058959961
06061023502,235.02,56.45690814757879,81.9089126586914,45.01880645751953
06061023501,235.01,52.86354352678571,62.62213897705078,45.03654479980469
06107001705,17.05,51.65147650419776,66.11617279052734,45.07181167602539
06001982000,9820,56.19398138933121,81.33219909667969,45.020172119140625
06001450102,4501.02,52.41929479805726,69.9299545288086,45.13750076293945
06017030902,309.02,58.56018967245989,82.41546630859375,45.00373840332031
06017031302,313.02,58.72859452515946,75.84557342529297,45.00099182128906
06017031404,314.04,54.25000400435674,64.7567138671875,45.00510787963867
06017031100,311,56.479656971580816,78.61295318603516,45.01470184326172
06017030502,305.02,55.484688440320966,73.64363098144531,45.00099182128906
06017030601,306.01,55.22630208333333,72.79347229003906,45.00785446166992
06017031503,315.03,54.46926635822869,69.88469696044922,45.01333236694336
06017030801,308.01,53.25563481784759,66.81693267822266,45.011962890625
06017030603,306.03,57.94601291242011,73.10481262207031,45.00373840332031
06037431100,4311,56.74931837248322,88.96966552734375,45.00099182128906
06037800101,8001.01,55.40452072886819,73.87033081054688,45.00785446166992
06037430724,4307.24,52.19759265988372,62.3502311706543,45.01333236694336
06037430902,4309.02,59.122551107325386,88.64867401123047,45.00373840332031
06037800328,8003.28,61.22592474489796,86.19719696044922,45.00099182128906
06071003401,34.01,51.99137073863636,73.56217193603516,45.00785446166992
06107002903,29.03,57.858802440068494,83.97940063476562,45.024269104003906
06107002904,29.04,57.36016388436482,81.93124389648438,45.00510787963867
06071003403,34.03,50.09088434938525,57.815399169921875,45.06098937988281
06071003700,37,54.26736031764168,74.49169921875,45.00785446166992
06037670500,6705,49.98292810776655,62.156375885009766,45.00510787963867
06037670701,6707.01,58.56427073200389,76.43354034423828,45.02700424194336
06037700200,7002,55.38952485266749,77.03118896484375,45.039268493652344
06107003001,30.01,53.57408581479058,70.6855697631836,45.01606750488281
06107003002,30.02,52.301809210526315,70.35029602050781,45.01606750488281
06107000502,5.02,54.07633613074205,69.92243957519531,45.010589599609375
06107000302,3.02,57.611949774266364,84.56214141845703,45.00236511230469
06107004500,45,55.04206686791072,75.38699340820312,45.00510787963867
06107000600,6,54.184460116731515,72.6505355834961,45.00236511230469
06107001602,16.02,52.280698961598745,65.76802062988281,45.02973175048828
06107000401,4.01,52.219451514965655,68.19873046875,45.00510787963867
06107003902,39.02,55.35419600303293,72.49687194824219,45.00236511230469
06107000701,7.01,53.27041568396226,67.96504974365234,45.01880645751953
06107002006,20.06,57.28936222346682,86.01299285888672,45.00236511230469
06107004000,40,49.14731667258523,50.831443786621094,45.62887191772461
06107000202,2.02,53.484274625267666,64.9665298461914,45.00236511230469
06107002100,21,54.68579861990377,78.94261169433594,45.00099182128906
06073008343,83.43,54.30352909482759,71.43639373779297,45.00785446166992
06073008344,83.44,57.35194243920973,83.22632598876953,45.09202575683594
06073008345,83.45,62.21918772838002,86.2991943359375,45.06910705566406
06037700300,7003,57.03333244149543,77.22798156738281,45.16271209716797
06107003100,31,54.17811887855044,79.95547485351562,45.00099182128906
06017032002,320.02,55.914184968974524,73.54684448242188,45.010589599609375
06017031409,314.09,55.19171288395904,68.3511962890625,45.0064811706543
06017030606,306.06,54.69209458846991,66.67079162597656,45.00236511230469
06017030712,307.12,53.50199350916353,62.45709991455078,45.011962890625
06017030812,308.12,57.18100078886977,82.83527374267578,45.01606750488281
06017031407,314.07,52.33971582967252,57.59894561767578,45.05963134765625
06017031408,314.08,52.95516378837719,62.33503723144531,45.01606750488281
06017032001,320.01,54.09398143966763,65.04470825195312,45.00785446166992
06017030605,306.05,54.997070915688695,66.65017700195312,45.03382110595703
06017030506,305.06,56.5916860509457,73.54684448242188,45.0064811706543
06017030201,302.01,55.05881871727749,76.26956176757812,45.0324592590332
06017030507,305.07,57.10749489863086,73.64363098144531,45.00236511230469
06017031601,316.01,56.87190082644628,75.71824645996094,45.02973175048828
06017030202,302.02,53.12912779850746,65.00373840332031,45.06504821777344
06017030403,304.03,54.543491743187204,73.68658447265625,45.09336853027344
06017031506,315.06,54.30876110984503,76.91169738769531,45.00785446166992
06017030404,304.04,55.57661776527331,74.7114486694336,45.0064811706543
06017030711,307.11,55.65911276223776,85.1321792602539,45.00785446166992
06017031602,316.02,55.729159512362635,75.71824645996094,45.08125305175781
06017031505,315.05,55.39684128455833,80.64457702636719,45.0064811706543
06017030811,308.11,56.74023909269324,68.21251678466797,45.1772346496582
06073013401,134.01,56.3804802955665,84.9192123413086,45.00785446166992
06073013409,134.09,59.32938344594594,88.41609954833984,45.00373840332031
06073015601,156.01,55.30009443681319,71.84123229980469,45.01743698120117
06073015701,157.01,52.876056281887756,71.80699157714844,45.09336853027344
06081611300,6113,58.22625788417431,76.93375396728516,45.056922912597656
06081611500,6115,54.383512425341294,75.8557357788086,45.06504821777344
06081611600,6116,56.74703663793103,80.54229736328125,45.067752838134766
06095251400,2514,56.109220077903686,85.02290344238281,45.01333236694336
06095251500,2515,55.83689970128677,74.29913330078125,45.01880645751953
06095251600,2516,55.78818757070136,74.29913330078125,45.01470184326172
06037920030,9200.30,55.858607700892854,73.52375793457031,45.07181167602539
06071000304,3.04,54.25002981870229,74.41695404052734,45.00373840332031
06095251701,2517.01,54.46014284620098,73.91111755371094,45.020172119140625
06095251702,2517.02,55.3635468064693,78.54244995117188,45.07316207885742
06095251803,2518.03,58.590971467391306,84.85579681396484,45.03109359741211
06095251804,2518.04,51.20150896256345,56.187801361083984,45.19171142578125
06037271600,2716,58.808887666868934,89.31204223632812,45.00510787963867
06037400209,4002.09,51.49506399782135,60.06038284301758,45.010589599609375
06037577606,5776.06,54.057454427083336,73.98634338378906,45.010589599609375
06037900901,9009.01,54.30040488479952,81.1159896850586,45.00236511230469
06037900902,9009.02,56.029260578854846,80.4296875,45.00099182128906
06037135116,1351.16,57.0937264683735,77.37828826904297,45.01743698120117
06037137202,1372.02,60.87730135658915,87.2786636352539,45.00236511230469
06037276606,2766.06,59.03496814164959,73.04920959472656,45.06910705566406
06037269908,2699.08,60.02162388392857,87.6885986328125,45.02836608886719
06037206303,2063.03,56.70856222982709,77.13322448730469,45.00236511230469
06037267503,2675.03,56.02345585643797,77.46089172363281,45.1268424987793
06037267406,2674.06,58.02450059335443,78.28724670410156,45.039268493652344
06037206053,2060.53,57.785121013208766,84.6463851928711,45.00236511230469
06037670417,6704.17,54.88145530202822,74.10440063476562,45.01333236694336
06037670101,6701.01,57.97201841404665,78.91928100585938,45.0324592590332
06037670418,6704.18,55.641055689102565,75.18514251708984,45.02836608886719
06037980011,9800.11,58.315248660151326,85.43074798583984,45.01606750488281
06037578000,5780,59.34196828646477,86.20552062988281,45.056922912597656
06071003900,39,53.15577664437773,73.76211547851562,45.03791046142578
06065044505,445.05,59.804400571842784,87.0842056274414,45.0528564453125
06037571202,5712.02,55.01163983585859,76.99751281738281,45.00099182128906
06037555107,5551.07,53.46632208218232,75.0270004272461,45.01278305053711
06037480101,4801.01,55.76283297769824,75.72871398925781,45.010589599609375
06037555105,5551.05,57.118828527706185,76.77515411376953,45.020172119140625
06037650606,6506.06,58.41893513997396,78.51319122314453,45.00373840332031
06037292002,2920.02,56.677974076704544,74.6434097290039,45.04878616333008
06037570703,5707.03,58.02962610335991,77.10456085205078,45.09739685058594
06037650801,6508.01,58.94815822963801,79.35960388183594,45.02153778076172
06037461300,4613,52.7904269494743,69.20697021484375,45.00099182128906
06037620703,6207.03,53.521683443509616,68.72738647460938,45.00510787963867
06037620704,6207.04,54.0593359375,70.017333984375,45.00510787963867
06037570503,5705.03,56.521419270833334,72.5261001586914,45.06098937988281
06037570306,5703.06,55.091859879032256,72.5261001586914,45.03791046142578
06037543203,5432.03,58.84014976958525,87.9664306640625,45.010589599609375
06037620801,6208.01,52.0903631981383,60.71513748168945,45.02700424194336
06037620802,6208.02,57.449771689497716,79.09716796875,45.02700424194336
06037604102,6041.02,59.2192317459369,87.64624786376953,45.03382110595703
06037901300,9013,52.54542479771538,72.96884155273438,45.00099182128906
06037570305,5703.05,56.16107212217514,88.32701110839844,45.04878616333008
06037621005,6210.05,52.60284423828125,62.716094970703125,45.0064811706543
06037570504,5705.04,54.69483103197675,72.5261001586914,45.138832092285156
06037604101,6041.01,60.25136338271104,87.1273422241211,45.04335021972656
06071002501,25.01,57.1258066961192,88.15512084960938,45.035179138183594
06037920028,9200.28,57.9534750884434,74.84869384765625,45.086639404296875
06107002702,27.02,53.15891833373993,68.28337860107422,45.00099182128906
06107002701,27.01,52.45251200960769,67.6042251586914,45.00236511230469
06107000102,1.02,52.70157478607771,71.93402862548828,45.00236511230469
06107000303,3.03,55.40688887266355,86.22834777832031,45.00785446166992
06107000902,9.02,56.18288370662869,82.76231384277344,45.00785446166992
06107000304,3.04,53.359135386947216,68.19873046875,45.01743698120117
06107000901,9.01,56.98905149647887,82.93804168701172,45.00236511230469
06107000801,8.01,54.178274972098215,70.66326141357422,45.128177642822266
06107000802,8.02,54.15218691643324,70.07747650146484,45.00099182128906
06107002402,24.02,57.055415023152115,82.83753204345703,45.00099182128906
06107002403,24.03,53.04051992950109,78.13113403320312,45.01743698120117
06107000101,1.01,54.2388706886771,72.71841430664062,45.00510787963867
06107001010,10.10,55.68548961726384,74.92481231689453,45.07316207885742
06107001009,10.09,57.58882937072893,74.92481231689453,45.0542106628418
06107001008,10.08,57.09890242368333,83.08563995361328,45.00099182128906
06107003202,32.02,52.06620929621849,62.07095718383789,45.010589599609375
06107001306,13.06,60.581413717830884,79.95327758789062,45.01606750488281
06107001011,10.11,50.916666666666664,66.95306396484375,45.086639404296875
06107002010,20.10,58.842892156862746,84.69380187988281,45.00099182128906
06107002401,24.01,57.56074681063634,83.46549224853516,45.00236511230469
06107003904,39.04,56.12124191810345,75.4207763671875,45.01470184326172
06107003401,34.01,55.769784570844685,78.95919036865234,45.00236511230469
06107003201,32.01,56.07617732927139,82.27629852294922,45.00099182128906
06107003302,33.02,55.51673925224124,76.3174819946289,45.02290725708008
06107000203,2.03,53.99160657051282,74.76976013183594,45.00236511230469
06107003601,36.01,54.06385469276094,68.13380432128906,45.00785446166992
06097153406,1534.06,54.072274625576036,76.85204315185547,45.03791046142578
06097153710,1537.10,55.04249652441973,67.5974349975586,45.00236511230469
06097152601,1526.01,55.744849583002384,76.70802307128906,45.00373840332031
06097153709,1537.09,55.00279552715655,70.05180358886719,45.035179138183594
06071002902,29.02,52.73185972094096,74.94154357910156,45.04606628417969
06037920035,9200.35,55.91087641771235,74.34568786621094,45.04335021972656
06037670102,6701.02,57.22837171052632,78.91259002685547,45.18250274658203
06037543704,5437.04,59.0023828125,75.15608978271484,45.02973175048828
06037543605,5436.05,59.327314389297385,87.86751556396484,45.020172119140625
06037573101,5731.01,55.22909757653061,76.14686584472656,45.02973175048828
06037573102,5731.02,52.13201608009709,74.38542175292969,45.09336853027344
06037543705,5437.05,52.33174226721939,59.057960510253906,45.00922393798828
06037577700,5777,60.9587970248801,87.31105041503906,45.02973175048828
06037543607,5436.07,59.44928656684028,87.86751556396484,45.02973175048828
06037141306,1413.06,61.34408498364826,87.9483642578125,45.01333236694336
06037128704,1287.04,60.8434804280599,87.69967651367188,45.1521110534668
06037301901,3019.01,58.40147020042194,86.38389587402344,45.00099182128906
06037139506,1395.06,57.18924515335648,82.12187957763672,45.085296630859375
06037650904,6509.04,59.33785445601852,79.80367279052734,45.09067916870117
06037571201,5712.01,56.72269152088036,75.82745361328125,45.024269104003906
06037293204,2932.04,54.840284394054876,73.33447265625,45.1014289855957
06037555106,5551.06,57.63959194214876,74.35844421386719,45.0542106628418
06037603007,6030.07,55.917394080528844,75.23746490478516,45.01880645751953
06037602202,6022.02,59.58856272977941,88.87223052978516,45.07720947265625
06037275313,2753.13,56.69575352822581,82.40299224853516,45.067752838134766
06037297501,2975.01,53.82671257062147,72.07903289794922,45.03654479980469
06037297502,2975.02,55.25200840212264,72.07365417480469,45.039268493652344
06037261104,2611.04,52.97231758461995,64.31041717529297,45.00785446166992
06037543606,5436.06,56.72887073863637,85.86361694335938,45.02700424194336
06037293206,2932.06,55.367608642578126,74.43576049804688,45.105445861816406
06037650903,6509.03,55.55970364391144,79.80321502685547,45.06910705566406
06037577900,5779,57.2637339055794,87.84117889404297,45.00236511230469
06037543803,5438.03,53.93778280542986,72.9512710571289,45.070457458496094
06037293203,2932.03,57.44041450777202,74.3440933227539,45.02700424194336
06037910213,9102.13,57.65877425541516,86.46208190917969,45.00099182128906
06037920038,9200.38,58.5129489272388,74.34568786621094,45.02973175048828
06037115204,1152.04,51.550735732256356,59.675010681152344,45.070457458496094
06037113324,1133.24,54.36824951171875,73.98114013671875,45.07585906982422
06037113323,1133.23,54.78884613585329,73.98461151123047,45.01606750488281
06037104823,1048.23,54.185598273026315,64.72317504882812,45.055572509765625
06037111304,1113.04,57.55094708136792,74.0790023803711,45.09336853027344
06037103202,1032.02,61.506538082590815,86.13524627685547,45.010589599609375
06037101221,1012.21,55.5340145335478,71.78113555908203,45.17591857910156
06037103402,1034.02,53.63368725868726,71.85542297363281,45.010589599609375
06037910607,9106.07,52.74122384361233,71.6820297241211,45.010589599609375
06037910717,9107.17,52.6933358433735,68.96305847167969,45.04742431640625
06037910608,9106.08,54.4008458248645,74.52399444580078,45.06640625
06037910718,9107.18,55.90212980344523,69.189208984375,45.13351058959961
06037911100,9111,53.94986061552186,75.73567962646484,45.00099182128906
06037910405,9104.05,56.994879583818395,83.95326232910156,45.00099182128906
06037910215,9102.15,52.41445758564437,76.95306396484375,45.00785446166992
06037910212,9102.12,53.0013588832137,79.65577697753906,45.00510787963867
06037901214,9012.14,54.740174707230146,73.28990936279297,45.02153778076172
06037901014,9010.14,53.24193226207387,67.90003204345703,45.05963134765625
06037901216,9012.16,54.34888132548938,75.67144012451172,45.0064811706543
06037901012,9010.12,53.098933919270834,64.07050323486328,45.01333236694336
06037900509,9005.09,52.88082670190521,71.96728515625,45.12417221069336
06037900611,9006.11,50.30615433673469,60.982975006103516,45.086639404296875
06037900510,9005.10,52.32147542938932,70.30194854736328,45.09202575683594
06037920041,9200.41,59.66129253567508,85.95826721191406,45.00373840332031
06107003602,36.02,56.99309774467377,78.11910247802734,45.039268493652344
06107003700,37,56.70799496299342,76.58297729492188,45.00236511230469
06107003801,38.01,57.81121282601781,76.7440185546875,45.07585906982422
06037125102,1251.02,55.36426464160839,72.54306030273438,45.07585906982422
06037920109,9201.09,52.54466247558594,60.26941680908203,46.14897155761719
06037125404,1254.04,55.29679230720766,74.86005401611328,45.18250274658203
06037460002,4600.02,54.867978729470806,72.94686889648438,45.00922393798828
06037137203,1372.03,58.83801456509847,86.84127044677734,45.011962890625
06037125101,1251.01,55.07956807324841,86.11404418945312,45.03382110595703
06037125403,1254.03,52.8964892578125,59.286006927490234,45.13084411621094
06037125321,1253.21,50.98755560980903,59.57415771484375,45.0419921875
06037125322,1253.22,55.33228165064103,73.39252471923828,45.15873718261719
06037310705,3107.05,59.55082211035565,87.56407928466797,45.02836608886719
06037139505,1395.05,56.36346970942982,82.29682159423828,45.024269104003906
06037133101,1331.01,51.04299132947977,61.46747970581055,45.00373840332031
06037310704,3107.04,51.07213755122951,60.034603118896484,45.02836608886719
06037133102,1331.02,50.914524208120746,57.91480255126953,45.0064811706543
06037131024,1310.24,54.212650183475375,72.76921081542969,45.03382110595703
06037135205,1352.05,55.13475724248927,72.22456359863281,45.0419921875
06037134801,1348.01,54.200861378205126,72.80805969238281,45.06640625
06037134802,1348.02,54.2086416391226,70.27349853515625,45.0987434387207
06037131802,1318.02,55.44497168624161,72.76921081542969,45.25303649902344
06037300602,3006.02,55.09922322707737,72.31214904785156,45.04878616333008
06037131022,1310.22,51.12316564611486,56.935508728027344,45.16667175292969
06037113424,1134.24,55.09618037731006,76.54273223876953,45.010589599609375
06037119802,1198.02,55.252515035962304,64.71878051757812,45.06910705566406
06037293205,2932.05,60.12761353417266,78.92261505126953,45.14945983886719
06037650802,6508.02,56.91098285346442,79.81455993652344,45.02153778076172
06037571505,5715.05,54.95387437608507,73.81114959716797,45.145477294921875
06037543804,5438.04,57.6568311930668,75.83085632324219,45.06910705566406
06037292001,2920.01,58.710965381870096,88.71572875976562,45.00236511230469
06037603902,6039.02,57.52548792089483,87.22222137451172,45.0419921875
06037541003,5410.03,56.65475751128864,88.79669189453125,45.00373840332031
06037603008,6030.08,54.77923943014706,75.23746490478516,45.056922912597656
06037603705,6037.05,55.6979483545354,74.96099090576172,45.13484191894531
06037541402,5414.02,48.084425905917556,55.11482238769531,45.332637786865234
06037503704,5037.04,57.11539167365772,78.73809051513672,45.0947151184082
06037602602,6026.02,58.44402857320717,80.02165985107422,45.00236511230469
06037551801,5518.01,57.99212496664888,86.52922821044922,45.01333236694336
06037602511,6025.11,53.38500467936198,74.18135833740234,45.070457458496094
06037536202,5362.02,58.31191216626213,86.35684967041016,45.02836608886719
06037703200,7032,54.227195704908674,74.04833984375,45.01880645751953
06037800325,8003.25,53.125030094375965,82.13783264160156,45.00236511230469
06103000500,5,52.99679522447183,77.83474731445312,45.00785446166992
06103000900,9,55.94919945494805,77.74517059326172,45.00236511230469
06103001000,10,52.310311170919725,65.32499694824219,45.010589599609375
06073008348,83.48,56.52023354388298,73.29601287841797,45.04606628417969
06073008349,83.49,55.434527667849345,71.61367797851562,45.113487243652344
06073008351,83.51,53.97402125929368,71.61367797851562,45.01470184326172
06073008352,83.52,51.809066676493714,58.15311813354492,45.044708251953125
06073008353,83.53,51.59128262134308,61.8012580871582,45.0542106628418
06083001001,10.01,58.90315170940171,83.61161041259766,45.02973175048828
06083001403,14.03,58.00176839798087,84.18466186523438,45.0324592590332
06083002410,24.10,54.88586876472899,76.73666381835938,45.00510787963867
06083002937,29.37,53.25632758989726,68.87167358398438,45.06098937988281
06083002935,29.35,55.743714825236964,72.10318756103516,45.10679244995117
06083001910,19.10,54.27242392492711,73.00812530517578,45.011962890625
06083002406,24.06,53.88821053340517,75.33009338378906,45.07585906982422
06083002308,23.08,55.88035831151832,83.15550994873047,45.03791046142578
06083002503,25.03,54.79711538461538,71.38618469238281,45.00099182128906
06083002934,29.34,53.590072082958635,72.10318756103516,45.010589599609375
06083002407,24.07,54.41462620680894,75.42576599121094,45.22052764892578
06083002409,24.09,50.210257853690685,65.57145690917969,45.05963134765625
06083002310,23.10,54.836779364224135,77.21398162841797,45.138832092285156
06083002309,23.09,51.72792898493705,62.734642028808594,45.16271209716797
06083002405,24.05,56.1284509202454,76.43156433105469,45.06640625
06083002710,27.10,57.03380831866197,75.94503021240234,45.00373840332031
06083000805,8.05,56.77752942825112,83.67169189453125,45.00236511230469
06083001307,13.07,52.575190866843705,73.4596176147461,45.025634765625
06083000806,8.06,58.97176121869202,81.83269500732422,45.0324592590332
06083002933,29.33,55.566272605083086,73.06210327148438,45.00236511230469
06083001308,13.08,52.46258722694175,66.86814880371094,45.29686737060547
06083001002,10.02,58.02719082074944,84.7129135131836,45.00099182128906
06083002936,29.36,54.616230867346935,70.62205505371094,45.05963134765625
06083000201,2.01,57.820427631578944,85.63243865966797,45.062339782714844
06083980300,9803,57.92518160635965,73.06210327148438,45.070457458496094
06083001404,14.04,59.52552649456522,82.98634338378906,45.0064811706543
06083002307,23.07,56.18655279308617,75.29045104980469,45.0324592590332
06073015801,158.01,52.40566530652866,64.40751647949219,45.221832275390625
06073015901,159.01,52.65832876461988,62.43782043457031,45.0528564453125
06073015902,159.02,52.49058622472427,62.08441162109375,45.250450134277344
06037900607,9006.07,49.34619915674603,63.67355728149414,45.23356628417969
06037900703,9007.03,57.49589041095891,82.988525390625,45.00236511230469
06037900705,9007.05,57.50128351397604,82.988525390625,45.010589599609375
06073016000,160,58.002196358039036,87.46945190429688,45.010589599609375
06081612500,6125,56.4274029964653,76.13419342041016,45.011962890625
06095251901,2519.01,57.667164154215584,86.16265106201172,45.020172119140625
06095251903,2519.03,59.54756917060988,86.60960388183594,45.02700424194336
06107003802,38.02,55.24945506733425,70.4178695678711,45.00510787963867
06107004102,41.02,57.64881007824143,78.95919036865234,45.0419921875
06025011803,118.03,53.965543819322825,80.39810180664062,45.00510787963867
06025010600,106,55.36320356889205,78.85530853271484,45.0064811706543
06025011201,112.01,54.33199470504158,78.08885955810547,45.00099182128906
06025012302,123.02,60.263344829768386,79.86861419677734,45.00099182128906
06037920039,9200.39,58.002488139438945,73.77488708496094,45.00099182128906
06071001200,12,57.31261597503374,87.16587829589844,45.00510787963867
06037920110,9201.10,50.71647644042969,60.26941680908203,45.731040954589844
06099003300,33,55.975807040607656,86.59821319580078,45.00099182128906
06099002801,28.01,54.012051048483045,65.22835540771484,45.00099182128906
06099003603,36.03,54.57168856534091,86.84307098388672,45.00236511230469
06099001604,16.04,52.77774146295363,66.3174819946289,45.062339782714844
06097153301,1533.01,55.68235284303257,78.87054443359375,45.011962890625
06097151702,1517.02,52.81572544642857,76.54080200195312,45.00510787963867
06097152602,1526.02,54.75908954326923,75.90841674804688,45.04335021972656
06097151506,1515.06,52.8463371459695,75.79898071289062,45.10679244995117
06097152402,1524.02,54.39827892422192,83.64738464355469,45.00785446166992
06097151404,1514.04,57.405043482415905,81.23851776123047,45.27500915527344
06097153711,1537.11,55.56952269048805,69.51240539550781,45.00099182128906
06097154305,1543.05,54.863254193722945,68.81385040283203,45.01333236694336
06097152803,1528.03,53.60595062335958,79.31661224365234,45.01470184326172
06097152204,1522.04,56.49412296564195,77.68415832519531,45.00922393798828
06097152804,1528.04,56.77535029498525,84.07901000976562,45.010589599609375
06097150501,1505.01,54.340062873971576,76.84037017822266,45.00922393798828
06097154306,1543.06,53.64575015356265,66.34779357910156,45.00373840332031
06097152205,1522.05,50.86378580729167,60.68927764892578,45.142822265625
06097153905,1539.05,56.72463452253219,82.82168579101562,45.0064811706543
06097151403,1514.03,55.06515943336163,80.46495056152344,45.13084411621094
06097153712,1537.12,55.33343617771509,69.24227905273438,45.01606750488281
06097153601,1536.01,53.92871650513113,69.28191375732422,45.00922393798828
06097153810,1538.10,53.318623860677086,74.97620391845703,45.024269104003906
06097153904,1539.04,56.94126706178161,82.76461791992188,45.00099182128906
06097153811,1538.11,52.33563392439139,59.700679779052734,45.12016677856445
06097151206,1512.06,56.02732745132128,83.64926147460938,45.00510787963867
06099001100,11,57.18441290101721,77.15418243408203,45.00373840332031
06099000907,9.07,54.51547475961539,75.51571655273438,45.156089782714844
06099003400,34,56.12509063809217,84.75961303710938,45.00099182128906
