zcta,median_household_income,poverty_rate,unemployment_rate
57522,72188.0,2.0,67.2
57523,68750.0,3.3,61.2
57528,61292.0,17.3,53.8
57529,75313.0,2.4,73.8
57531,60625.0,0.0,54.0
57532,87966.0,5.0,68.5
57533,58500.0,2.9,64.7
57534,33438.0,0.0,100.0
57536,53125.0,14.7,64.5
57537,,,
57538,46875.0,0.0,71.6
57540,,0.0,70.7
57541,,2.4,68.9
57543,36250.0,43.5,41.7
57544,78750.0,1.8,52.6
57547,78523.0,0.0,63.2
57548,35750.0,52.1,40.0
57551,70096.0,18.6,54.1
57552,63500.0,6.5,60.3
57553,,0.0,54.8
57555,40694.0,33.5,45.5
57559,66818.0,14.0,65.2
57560,,70.4,17.1
57562,,0.0,66.7
57563,,69.2,35.8
57564,74297.0,4.3,71.3
57566,14176.0,80.9,20.8
57567,59410.0,5.4,60.6
57568,83188.0,0.0,71.3
57569,74722.0,15.9,61.6
57570,51788.0,22.5,48.8
57571,,40.0,50.0
57572,40417.0,52.1,36.6
57574,,55.3,20.5
57576,100208.0,16.4,73.1
57577,20625.0,51.8,32.1
57579,56474.0,20.7,57.7
57580,59547.0,14.8,57.4
57584,38125.0,62.5,48.9
57585,,0.0,56.3
57601,66003.0,17.0,62.9
57620,90500.0,4.7,67.8
57621,32589.0,54.2,30.3
57622,,36.5,32.2
57623,59946.0,21.5,60.9
57625,43235.0,37.0,47.9
57626,68036.0,4.8,52.5
57630,,0.0,45.5
57631,56827.0,0.0,38.3
57632,81719.0,1.6,65.0
57633,78750.0,5.5,68.5
57634,88125.0,48.1,98.4
57636,112375.0,0.0,86.5
57638,58533.0,9.8,58.0
57639,21250.0,59.4,20.6
57640,,0.0,80.5
57641,83750.0,1.6,59.3
57642,58750.0,36.7,42.8
57644,68229.0,16.4,68.1
57645,56667.0,19.6,58.2
57646,101406.0,13.8,65.4
57648,61354.0,9.9,64.3
57649,84500.0,13.5,61.5
57650,,0.0,41.2
57651,94559.0,0.0,92.0
57652,19327.0,93.1,27.8
57656,66094.0,8.5,62.9
57657,,14.0,33.3
57658,23000.0,55.1,20.3
57659,103333.0,0.0,58.3
57660,67292.0,13.5,71.1
57661,55000.0,38.9,51.2
57701,56461.0,11.5,58.6
57702,91457.0,2.8,60.8
57703,83739.0,2.6,65.7
57706,57162.0,0.0,23.7
57714,,52.3,26.4
57716,,25.8,44.3
57717,77689.0,7.3,69.3
57718,84162.0,2.0,65.5
57719,74885.0,10.6,64.4
57720,79091.0,8.8,74.2
57722,59306.0,0.0,70.1
57724,61146.0,0.0,69.4
57725,48214.0,13.9,44.7
57730,83469.0,8.2,49.8
57732,43636.0,2.1,53.6
57735,71576.0,13.0,59.2
57737,,,100.0
57738,52308.0,0.0,27.5
57741,,0.0,50.4
57744,106250.0,4.4,67.8
57745,88194.0,0.2,65.3
57747,68443.0,11.9,47.2
57748,,41.9,47.7
57750,,76.7,19.1
57751,97969.0,4.2,64.1
57752,82604.0,45.7,38.6
57754,66250.0,5.9,59.8
57755,68125.0,0.0,81.8
57756,,100.0,16.7
57758,,0.0,71.4
57759,75500.0,0.0,31.4
57760,65054.0,6.3,60.8
57761,97734.0,0.7,56.1
57762,68125.0,2.2,72.1
57763,74318.0,19.0,77.5
57764,21545.0,51.7,35.1
57766,96146.0,0.0,47.8
57767,,0.0,48.4
57769,94375.0,4.3,60.2
57770,52250.0,28.9,36.6
57772,57785.0,85.4,10.4
57773,,5.4,81.4
57775,77750.0,0.0,75.0
57776,,,
57779,,0.0,77.7
57780,40192.0,7.1,59.4
57782,65500.0,0.0,68.8
57783,74844.0,10.2,64.6
57785,63897.0,6.3,64.4
57787,53750.0,0.0,75.3
57788,85380.0,0.0,34.4
57790,75096.0,2.9,66.3
57791,42250.0,6.1,67.8
57792,103567.0,0.0,34.2
57793,87351.0,11.3,61.0
57794,,85.1,6.9
57799,,,64.1
58001,64844.0,2.1,68.3
58002,,0.0,57.1
58004,72250.0,0.0,60.3
58005,142917.0,0.0,77.2
58006,95313.0,0.0,57.3
58007,81250.0,39.1,75.0
58008,119167.0,3.7,77.9
58009,,0.0,77.1
58011,99853.0,4.4,65.6
58012,75000.0,7.7,75.3
58013,78125.0,0.0,37.2
58015,103438.0,0.0,70.0
58016,109359.0,1.3,94.0
58017,61250.0,8.4,52.6
58018,105000.0,0.0,56.5
58021,108750.0,0.0,60.6
58027,75774.0,4.4,58.7
58029,145625.0,0.0,40.5
58030,75909.0,6.5,57.0
58031,57438.0,3.4,63.7
58032,85329.0,1.0,57.0
58033,90000.0,4.4,58.7
58035,131471.0,0.0,77.1
58036,100625.0,0.0,77.9
58038,112750.0,0.0,80.3
58040,67143.0,6.0,70.9
58041,85368.0,0.7,60.2
58042,137500.0,1.1,66.0
58043,130694.0,1.7,76.3
58045,86484.0,3.2,66.3
58046,65625.0,4.9,55.0
58047,142361.0,2.4,79.1
58048,100227.0,0.0,70.7
58049,103571.0,4.3,71.1
58051,107396.0,10.0,72.2
58052,87813.0,0.5,65.5
58053,51339.0,6.1,63.2
58054,75370.0,6.8,58.5
58056,29178.0,2.3,46.2
58057,70156.0,21.7,61.6
58058,79375.0,0.0,86.3
58059,115469.0,0.6,80.6
58060,77143.0,1.2,77.0
58061,93125.0,8.2,76.2
58062,72250.0,9.8,41.2
58063,99286.0,6.8,71.5
58064,75625.0,5.7,63.7
58065,,0.0,0.0
58067,92969.0,3.0,63.2
58068,60833.0,0.0,66.4
58069,,0.0,57.7
58071,109375.0,5.7,74.4
58072,64375.0,7.7,59.3
58074,,0.0,100.0
58075,68537.0,8.6,64.4
58076,,,71.4
58077,108750.0,2.3,68.0
58078,91040.0,4.8,76.0
58079,126477.0,5.0,72.7
58081,87632.0,11.4,69.8
58102,59533.0,8.6,71.0
58103,58801.0,7.6,70.2
58104,85747.0,5.2,74.6
58105,123636.0,0.0,50.0
58201,68143.0,5.8,68.6
58202,29600.0,100.0,48.2
58203,60474.0,9.6,71.6
58204,73145.0,3.4,33.9
58205,,,11.8
58210,47500.0,7.4,66.5
58212,60972.0,0.0,51.5
58214,111944.0,0.0,88.5
58216,94375.0,12.9,62.8
58218,91964.0,4.6,64.1
58219,81724.0,0.0,70.0
58220,61199.0,3.1,61.1
58222,73500.0,3.3,68.3
58223,96750.0,7.1,62.2
58224,128125.0,0.0,57.1
58225,74250.0,4.1,61.2
58227,78264.0,0.9,69.4
58228,70625.0,2.6,64.3
58229,29357.0,12.5,55.8
58230,81250.0,27.0,55.5
58231,85833.0,1.8,77.6
58233,84375.0,4.3,54.9
58235,81042.0,6.9,66.1
58236,,,6.5
58237,70201.0,7.8,62.1
58238,134107.0,5.9,72.3
58239,146125.0,0.0,79.3
58240,85950.0,3.0,61.1
58241,54091.0,12.1,53.9
58243,85625.0,7.8,61.4
58244,175313.0,0.0,80.9
58249,64571.0,8.8,59.5
58250,108375.0,15.1,64.3
58251,100625.0,2.7,65.1
58254,86563.0,4.8,65.0
58255,,,
58256,91125.0,3.5,73.3
58257,60395.0,15.4,56.8
58258,56071.0,0.0,49.0
58259,55000.0,2.7,59.6
58260,57813.0,0.0,34.2
58261,78864.0,9.4,71.6
58262,105000.0,0.0,26.5
58265,82500.0,10.2,53.0
58266,88889.0,0.0,48.5
58267,88015.0,5.6,57.7
58269,,0.0,49.2
58270,69811.0,6.5,57.7
58271,102917.0,7.6,58.7
58272,76875.0,0.0,49.3
58273,52500.0,5.0,67.2
58274,105395.0,0.0,66.2
58275,105385.0,0.4,75.7
58276,83125.0,9.4,64.0
58277,70208.0,11.8,43.6
58278,111250.0,5.5,67.9
58281,128750.0,0.0,56.1
58282,52083.0,16.6,52.6
58301,59515.0,11.6,66.3
58310,,0.0,82.4
58311,82386.0,0.0,56.4
58313,32813.0,0.0,35.9
58316,66932.0,23.1,46.5
58317,66989.0,9.1,51.2
58318,85729.0,4.1,56.5
58321,95000.0,0.0,78.5
58323,,0.0,59.5
58324,61146.0,2.3,71.3
58325,,0.0,62.0
58327,96157.0,0.9,67.0
58329,51065.0,28.2,40.3
58330,70986.0,7.1,59.4
58331,,5.9,69.6
58332,53750.0,26.2,43.1
58335,,60.0,29.6
58338,64531.0,0.0,46.6
58339,,0.0,70.0
58341,61641.0,3.2,59.3
58343,,0.0,46.2
58344,66957.0,6.7,58.4
58345,93750.0,2.4,52.3
58346,85469.0,8.2,66.2
58348,62563.0,18.7,53.5
58351,72917.0,12.9,60.4
58352,94000.0,2.8,64.9
58353,,19.2,42.1
58355,104375.0,0.0,54.5
58356,51042.0,12.6,60.9
58357,76458.0,28.0,53.3
58361,131106.0,1.4,51.8
58362,,0.0,100.0
58363,90694.0,0.0,37.3
58365,53750.0,10.2,57.3
58366,91071.0,2.0,63.4
58367,63750.0,10.2,57.4
58368,58854.0,3.7,61.8
58369,68235.0,7.8,69.1
58370,43750.0,28.8,41.5
58372,155391.0,11.1,68.2
58374,64688.0,21.6,50.4
58377,91667.0,0.0,60.9
58379,42333.0,43.1,49.0
58380,67083.0,0.0,67.0
58381,90500.0,4.5,73.8
58382,70536.0,2.3,52.8
58384,87500.0,0.0,52.8
58385,87250.0,15.8,40.8
58386,85000.0,0.0,68.8
58401,60228.0,7.5,57.9
58402,,,16.5
58405,,,37.7
58413,51250.0,12.0,58.5
58415,70000.0,0.0,55.8
58416,58438.0,7.0,46.9
58418,55357.0,7.0,41.5
58420,114583.0,2.0,83.1
58421,89097.0,4.7,67.6
58422,131477.0,0.0,72.8
58423,,0.0,67.6
58424,81563.0,0.0,69.6
58425,59773.0,6.9,61.4
58426,91071.0,0.0,61.2
58428,74028.0,0.0,49.2
58429,70972.0,5.0,57.4
58430,52083.0,0.0,31.1
58431,62083.0,0.0,64.6
58433,70375.0,6.1,65.2
58436,69286.0,3.5,60.7
58438,67244.0,11.5,67.3
58439,73611.0,36.8,66.9
58440,67083.0,0.0,31.5
58441,88125.0,0.0,41.8
58442,56920.0,24.2,46.1
58443,73500.0,2.2,54.3
58444,52188.0,1.8,50.0
58445,72250.0,0.0,53.7
58448,60714.0,12.2,70.2
58451,62115.0,0.0,74.4
58452,,0.0,25.0
58454,61875.0,9.8,49.2
58455,76500.0,0.0,60.5
58456,66607.0,7.3,65.4
58458,73250.0,4.0,60.9
58460,47500.0,5.3,70.1
58461,65375.0,3.5,50.6
58463,61667.0,3.6,57.6
58464,55938.0,9.7,58.4
58466,77448.0,1.2,54.9
58467,60938.0,6.5,59.8
58472,103409.0,0.7,75.4
58474,72969.0,7.1,70.7
58475,,14.3,39.7
58476,,0.0,80.1
58477,82778.0,0.0,86.0
58478,,0.0,51.4
58479,63750.0,5.9,60.9
58480,87500.0,0.0,50.8
58481,90714.0,0.0,70.3
58482,64583.0,8.2,55.8
58483,57292.0,17.4,55.8
58484,170500.0,0.0,62.8
58486,,5.0,50.3
58487,56875.0,9.8,63.7
58488,79808.0,7.6,46.2
58490,115625.0,10.5,73.0
58492,117670.0,1.6,71.6
58494,90577.0,5.7,63.9
58495,73661.0,11.8,59.7
58496,110804.0,4.4,64.7
58497,115357.0,0.0,67.0
58501,68755.0,9.6,60.3
58503,102333.0,1.7,65.5
58504,85637.0,4.0,67.6
58505,,0.0,100.0
58520,96188.0,5.7,71.0
58521,135456.0,2.7,67.8
58523,81806.0,4.3,52.0
58524,83194.0,0.0,48.8
58528,33333.0,35.5,33.5
58529,65536.0,13.6,59.7
58530,82000.0,7.6,60.1
58531,81071.0,12.5,20.1
58532,54500.0,0.0,56.9
58533,36125.0,20.8,50.4
58535,66375.0,3.2,57.1
58538,34858.0,41.9,41.3
58540,76319.0,3.8,44.8
58541,98000.0,1.9,55.3
58542,46250.0,0.0,44.8
58544,76250.0,10.7,63.3
58545,81641.0,6.1,54.9
58549,70250.0,0.0,65.7
58552,65515.0,2.4,52.7
58554,80120.0,3.5,69.0
58558,104550.0,3.0,66.2
58559,80000.0,14.3,56.2
58560,,1.7,77.1
58561,61688.0,10.6,59.3
58562,62955.0,0.8,66.5
58563,78214.0,2.1,60.2
58564,80625.0,6.1,43.5
58565,73333.0,0.0,63.4
58566,52097.0,0.0,79.6
58568,58636.0,16.7,62.3
58569,,0.0,61.3
58570,110938.0,14.3,66.8
58571,61250.0,15.0,55.4
58572,56250.0,34.8,59.5
58573,68750.0,6.9,57.7
58575,83214.0,7.7,61.1
58576,102614.0,3.0,71.5
58577,74471.0,6.7,66.0
58579,93750.0,0.3,61.9
58580,110347.0,3.7,65.2
58581,63047.0,3.9,58.6
58601,85821.0,7.5,67.3
58620,76875.0,31.6,46.4
58621,67000.0,16.9,56.7
58622,82692.0,10.0,65.0
58623,64487.0,11.9,66.7
58625,,0.0,35.0
58626,93224.0,0.9,56.4
58627,93036.0,5.5,72.5
58630,62143.0,5.8,63.9
58631,58036.0,5.7,54.9
58632,60000.0,2.7,69.2
58634,157750.0,0.0,81.5
58636,62222.0,18.7,63.5
58638,63854.0,6.4,57.9
58639,63636.0,12.1,59.2
58640,100688.0,3.7,60.1
58641,60625.0,0.0,70.0
58642,101700.0,0.0,72.3
58643,62188.0,6.3,57.5
58644,,0.0,70.6
58645,78086.0,19.3,59.3
58646,56667.0,5.7,60.6
58647,84583.0,9.8,55.7
58649,68839.0,3.5,56.8
58650,74167.0,3.7,58.6
58651,75956.0,5.4,69.8
58652,79524.0,7.8,65.5
58653,85714.0,13.4,51.1
58654,89583.0,0.0,56.3
58655,126071.0,1.6,76.2
58656,101000.0,13.2,62.2
58701,73269.0,9.8,62.3
58703,82728.0,2.0,60.8
58704,62500.0,0.3,29.1
58705,,,19.5
58707,,,54.6
58710,69792.0,10.0,57.5
58711,64167.0,4.1,64.5
58712,37500.0,0.0,39.2
58713,85833.0,0.0,80.6
58716,61959.0,0.0,52.3
58718,82500.0,0.0,71.5
58721,83750.0,3.6,58.7
58722,85417.0,1.3,58.9
58723,59615.0,4.5,58.4
58725,74792.0,0.0,74.4
58727,105417.0,0.0,46.2
58730,83583.0,1.4,54.3
58731,102083.0,0.0,69.9
58733,101429.0,0.0,71.3
58734,76250.0,0.0,64.6
58735,150000.0,1.5,54.9
58736,56103.0,10.9,55.9
58737,,0.0,63.2
58740,87321.0,1.6,60.4
58741,83333.0,2.7,68.6
58744,80000.0,0.0,40.5
58746,70263.0,1.8,57.2
58748,66625.0,0.0,51.8
58750,62375.0,9.1,45.9
58752,88636.0,2.6,61.7
58755,138705.0,0.0,100.0
58756,77188.0,0.0,40.8
58757,81500.0,18.7,61.8
58758,64464.0,18.4,49.8
58759,87321.0,3.2,58.7
58760,59792.0,6.7,52.0
58761,66063.0,11.4,54.7
58762,105208.0,0.0,65.9
58763,58110.0,13.6,62.1
58765,118594.0,19.5,62.8
58768,83438.0,0.0,60.6
58769,36875.0,5.1,41.1
58770,65341.0,18.7,54.0
58771,88558.0,3.0,68.9
58772,115405.0,0.0,64.1
58773,103750.0,0.0,57.8
58775,49844.0,31.3,40.4
58776,83155.0,0.0,55.9
58778,148777.0,0.0,98.8
58779,62917.0,21.3,56.0
58781,97778.0,1.4,68.1
58782,68125.0,7.1,66.1
58783,129375.0,3.2,67.3
58784,116616.0,10.3,68.2
58785,105375.0,0.6,72.0
58787,78281.0,4.8,55.4
58788,80595.0,9.7,58.4
58789,91786.0,7.2,67.2
58790,83233.0,4.7,62.1
58792,105221.0,0.0,60.0
58793,69167.0,4.8,53.0
58794,97500.0,51.4,81.7
58795,117344.0,6.7,67.7
58801,84702.0,5.3,71.0
58830,54063.0,0.0,33.9
58831,98380.0,6.0,65.4
58833,117292.0,0.0,58.3
58835,137500.0,13.9,67.9
58838,59392.0,0.0,62.1
58843,118750.0,1.8,62.3
58844,40500.0,28.6,70.8
58845,91806.0,4.0,68.4
58847,84950.0,0.0,63.2
58849,82250.0,5.1,58.4
58852,80595.0,4.7,61.0
58853,107969.0,0.0,74.3
58854,99000.0,7.7,70.3
58856,104688.0,4.9,65.1
59001,82692.0,5.2,61.9
59002,36771.0,26.3,63.3
59003,44833.0,10.9,56.2
59006,53304.0,0.0,52.4
59007,113750.0,5.9,91.3
59008,100469.0,8.2,59.4
59010,73250.0,0.0,62.0
59011,78000.0,4.7,63.5
59012,56250.0,7.7,69.2
59013,200125.0,0.0,96.9
59014,55234.0,8.7,59.1
59015,69583.0,10.6,70.4
59016,58750.0,19.3,57.1
59018,79375.0,11.7,57.2
59019,84591.0,5.3,61.7
59020,50000.0,0.0,71.9
59022,53083.0,25.1,34.1
59024,78125.0,8.1,50.9
59025,36500.0,0.0,81.1
59026,90278.0,0.0,55.6
59027,62260.0,4.6,38.6
59028,72969.0,7.0,39.6
59029,72188.0,11.7,58.5
59030,56542.0,11.3,62.2
59031,,20.4,44.0
59032,42000.0,3.8,61.2
59033,71635.0,3.4,68.8
59034,60726.0,7.8,56.0
59035,51726.0,20.0,19.7
59036,50000.0,21.6,48.1
59037,105099.0,3.4,66.6
59038,56513.0,9.2,57.6
59039,,0.0,100.0
59041,80500.0,6.6,62.8
59043,29028.0,40.6,29.7
59044,87648.0,5.2,67.6
59046,74000.0,10.7,57.5
59047,71620.0,8.6,59.5
59050,62500.0,21.4,45.8
59052,60547.0,1.6,36.7
59053,44038.0,54.0,77.5
59054,54250.0,5.3,67.2
59055,163750.0,0.0,97.1
59057,80571.0,22.4,49.2
59058,,14.3,53.7
59059,39519.0,22.2,40.3
59061,92031.0,0.0,35.8
59062,28750.0,31.8,29.8
59063,99432.0,6.6,63.4
59064,,0.0,82.9
59065,,0.0,35.3
59066,52000.0,28.0,39.3
59067,72500.0,2.5,67.7
59068,80962.0,3.2,51.3
59069,72500.0,3.4,51.3
59070,96250.0,2.7,54.1
59071,92500.0,0.0,28.9
59072,59594.0,13.2,49.0
59074,49792.0,14.3,44.5
59075,24063.0,0.0,64.4
59076,,20.0,65.4
59077,,15.0,52.6
59078,27000.0,13.5,49.0
59079,68047.0,7.6,63.1
59081,,0.0,37.6
59082,,0.0,50.0
59083,,,0.0
59085,,19.0,62.9
59086,68565.0,9.0,42.8
59087,62813.0,2.5,61.4
59088,90625.0,2.7,71.5
59089,62870.0,17.4,55.2
59101,58598.0,11.3,61.7
59102,76141.0,4.9,63.3
59105,78014.0,6.7,65.2
59106,125833.0,1.8,65.5
59201,53311.0,25.7,52.9
59211,,15.8,81.4
59212,94444.0,1.5,77.8
59213,63125.0,37.1,35.8
59214,,50.0,48.8
59215,86000.0,3.3,66.4
59217,79242.0,0.0,23.7
59218,98833.0,5.9,71.1
59219,108750.0,0.0,64.1
59221,77115.0,2.9,58.0
59222,,31.9,55.1
59223,,0.0,73.7
59225,43594.0,22.1,46.9
59226,66190.0,5.8,63.0
59230,85000.0,2.6,67.0
59231,38971.0,18.2,24.9
59240,58750.0,0.0,45.5
59241,48512.0,12.3,59.2
59242,128750.0,0.0,54.0
59243,83500.0,4.5,65.9
59244,111250.0,0.0,54.3
59247,73750.0,4.2,69.5
59248,89821.0,4.3,54.6
59250,51375.0,3.3,51.6
59252,65750.0,3.3,57.4
59253,140938.0,0.0,77.4
59254,68750.0,6.5,58.4
59255,45379.0,35.4,39.5
59256,36607.0,0.0,61.1
59257,,0.0,49.4
59258,148750.0,2.9,78.5
59259,83393.0,0.0,63.0
59260,85313.0,0.0,80.6
59261,53158.0,9.6,64.3
59262,76000.0,3.8,66.6
59263,53875.0,8.4,62.4
59270,72630.0,6.4,69.1
59273,,0.0,75.0
59274,34951.0,4.4,45.3
59275,49141.0,4.7,58.0
59276,77000.0,0.0,45.2
59301,71332.0,5.1,63.4
59311,88021.0,4.5,77.6
59312,83438.0,0.0,51.7
59313,78015.0,9.6,55.5
59314,91875.0,8.8,51.0
59315,68750.0,0.0,58.4
59316,48750.0,0.0,66.7
59317,71250.0,2.5,64.1
59318,58750.0,17.6,55.0
59319,,0.0,72.5
59322,50625.0,18.8,76.6
59323,82500.0,8.7,63.0
59324,57188.0,16.3,42.8
59326,,62.7,45.1
59327,52639.0,11.8,54.0
59330,70964.0,3.6,61.0
59332,32241.0,15.2,87.5
59333,,0.0,60.0
59336,64375.0,3.4,68.7
59337,75417.0,7.6,57.9
59338,69375.0,0.0,59.8
59339,88594.0,0.0,65.9
59343,,0.0,23.8
59344,110455.0,7.0,87.0
59345,68125.0,0.0,58.8
59347,57250.0,7.6,59.4
59349,63000.0,0.9,53.8
59351,,10.0,55.1
59353,68250.0,14.4,60.9
59354,64074.0,0.0,34.4
59401,55299.0,6.3,61.5
59404,83867.0,5.5,60.8
59405,59449.0,9.7,51.1
59410,42321.0,1.9,40.4
59411,61000.0,30.9,50.0
59412,82955.0,5.6,65.7
59414,69545.0,18.2,74.5
59416,89167.0,0.0,59.5
59417,37676.0,27.6,46.6
59418,,0.0,58.1
59419,45625.0,0.0,55.8
59420,88438.0,3.3,66.2
59421,78125.0,5.8,49.9
59422,67500.0,7.0,54.8
59424,79375.0,0.0,61.0
59425,49805.0,13.0,57.3
59427,61094.0,12.4,53.3
59430,76875.0,5.0,73.0
59432,73750.0,3.4,54.1
59433,66000.0,3.9,60.3
59434,56250.0,0.0,62.8
59435,,,100.0
59436,80652.0,1.3,65.0
59440,,1.1,76.5
59441,62344.0,0.0,72.3
59442,67917.0,2.1,48.7
59443,81221.0,10.6,52.7
59444,44250.0,20.0,51.4
59446,53750.0,10.2,44.2
59447,77750.0,0.0,77.0
59448,32083.0,44.6,45.0
59450,70250.0,3.2,52.5
59451,85625.0,22.2,59.0
59452,54539.0,3.9,58.1
59453,58500.0,4.1,56.0
59454,36250.0,14.8,40.2
59456,41123.0,29.4,76.5
59457,64762.0,10.0,61.7
59460,51551.0,0.0,32.4
59461,,27.3,34.8
59462,51250.0,29.1,53.8
59463,,0.0,27.5
59464,56979.0,10.1,53.0
59465,83000.0,37.5,48.5
59466,41719.0,12.0,86.2
59467,61250.0,6.7,66.7
59468,82895.0,10.2,58.5
59469,79583.0,0.0,58.6
59471,65156.0,4.5,64.5
59472,68036.0,7.4,56.9
59474,57846.0,5.1,49.0
59477,42292.0,0.0,60.8
59479,49185.0,15.0,63.9
59480,80714.0,3.4,66.1
59482,92500.0,4.6,63.9
59483,97813.0,4.6,35.9
59484,,0.0,65.4
59485,90286.0,12.1,55.4
59486,56875.0,8.3,54.1
59487,56359.0,7.8,53.2
59489,64637.0,5.2,61.8
59501,51872.0,13.7,62.0
59520,62109.0,6.7,52.1
59521,50288.0,34.2,44.3
59522,57212.0,17.5,55.1
59523,73906.0,3.1,63.7
59524,48000.0,12.3,42.5
59525,48438.0,40.9,32.6
59526,63869.0,19.3,45.7
59527,54500.0,20.4,42.7
59528,89375.0,5.4,56.3
59529,87841.0,0.0,62.9
59530,61875.0,13.2,70.1
59531,67891.0,15.6,65.6
59532,58333.0,6.3,33.0
59535,,71.4,66.7
59537,,0.0,82.6
59538,57097.0,3.0,59.0
59540,74250.0,2.6,62.9
59542,57222.0,11.1,56.6
59544,39583.0,10.2,55.2
59545,100781.0,0.0,55.3
59546,49107.0,0.0,28.2
59547,,0.0,78.3
59601,72290.0,3.3,60.8
59602,92985.0,3.4,61.8
59623,,,
59625,,,16.4
59631,,6.9,57.1
59632,68750.0,0.1,53.1
59633,,6.7,68.4
59634,129891.0,1.8,63.9
59635,83740.0,3.5,71.1
59636,,,0.0
59638,126723.0,0.0,79.8
59639,57778.0,6.1,45.7
59640,99167.0,0.0,59.5
59642,46146.0,,100.0
59643,49831.0,0.0,62.6
59644,68811.0,12.6,48.9
59645,77241.0,2.1,57.7
59647,,0.0,62.4
59648,65750.0,0.0,53.0
59701,60437.0,7.6,57.9
59710,50885.0,0.0,61.4
59711,58157.0,11.1,53.9
59713,98750.0,0.0,44.0
59714,96183.0,5.3,71.8
59715,88407.0,4.6,64.2
59716,141716.0,0.0,69.4
59718,99123.0,2.1,74.1
59720,66538.0,9.9,37.3
59721,94167.0,1.0,61.5
59722,62230.0,1.7,37.5
59724,59375.0,0.0,49.3
59725,61335.0,5.1,56.9
59727,64583.0,16.9,61.5
59728,78750.0,0.0,65.1
59729,83365.0,1.3,51.7
59730,98305.0,1.6,67.4
59731,90000.0,0.0,56.2
59732,73125.0,2.3,63.8
59733,65833.0,0.0,61.4
59735,74125.0,4.0,66.4
59736,76346.0,14.0,51.0
59739,54215.0,2.9,44.8
59740,,0.0,30.7
59741,90947.0,3.1,64.9
59743,,4.4,56.0
59745,56667.0,48.3,55.4
59746,73750.0,0.0,32.4
59747,80250.0,0.0,32.2
59748,107813.0,0.0,80.2
59749,80238.0,1.7,59.9
59750,95192.0,5.7,71.5
59751,55938.0,0.0,31.4
59752,86767.0,6.0,67.7
59754,76923.0,2.0,59.5
59755,96250.0,0.0,46.1
59756,,0.0,19.2
59758,66375.0,3.3,73.3
59759,60571.0,8.6,45.0
59760,63571.0,11.8,54.1
59761,62083.0,5.6,60.6
59762,61125.0,0.0,37.4
59801,58347.0,8.5,72.3
59802,67736.0,7.2,66.4
59803,111925.0,1.9,65.8
59804,76266.0,0.6,57.6
59808,80239.0,3.6,71.3
59812,,,42.9
59820,69091.0,5.7,63.4
59821,66458.0,12.0,50.3
59823,82813.0,5.9,61.8
59824,53382.0,13.2,55.7
59825,90192.0,2.0,66.5
59826,52813.0,4.4,35.8
59827,65815.0,5.9,25.1
59828,80294.0,5.9,53.6
59829,63650.0,0.7,51.3
59830,,42.9,24.2
59831,46406.0,14.6,54.0
59832,64261.0,7.8,48.2
59833,94097.0,4.4,56.5
59834,94406.0,7.9,64.1
59837,50769.0,4.0,75.3
59840,61752.0,3.3,53.5
59841,66875.0,7.1,69.4
59842,,,100.0
59843,88125.0,5.9,61.6
59844,43417.0,28.2,41.0
59845,31970.0,14.3,44.0
59846,70851.0,0.0,55.9
59847,86620.0,2.0,65.2
59848,37188.0,25.9,49.3
59851,18883.0,82.5,48.3
59853,60417.0,6.9,49.1
59854,74167.0,0.0,34.2
59855,32688.0,45.2,41.8
59856,,0.0,0.0
59858,56719.0,4.7,44.9
59859,64846.0,7.6,37.4
59860,62047.0,10.6,51.7
59863,78922.0,0.0,85.6
59864,61978.0,15.1,56.0
59865,56473.0,13.4,51.3
59866,73462.0,5.5,47.4
59867,,0.0,41.2
59868,51490.0,4.6,36.6
59870,80325.0,6.4,54.9
59871,32163.0,4.7,29.8
59872,55926.0,11.0,46.0
59873,60000.0,10.3,37.9
59874,64319.0,7.6,38.3
59875,63036.0,2.0,50.9
59901,72523.0,5.3,62.5
59910,99886.0,18.6,47.9
59911,83019.0,3.8,49.5
59912,76617.0,6.8,61.3
59913,44464.0,5.8,23.4
59914,83750.0,15.8,23.6
59915,58750.0,18.6,34.2
59916,60250.0,9.2,57.0
59917,50139.0,13.3,47.3
59918,67250.0,7.0,41.1
59919,53056.0,0.0,66.4
59920,86605.0,3.4,60.8
59922,87237.0,3.1,64.1
59923,44980.0,6.3,39.0
59925,63981.0,3.8,53.3
59926,70948.0,0.0,60.4
59927,58713.0,0.0,45.5
59928,63333.0,0.0,50.0
59929,101250.0,0.0,43.1
59930,61923.0,0.0,44.8
59931,112083.0,18.6,55.4
59932,60152.0,1.9,51.4
59933,,,0.0
59934,108875.0,4.0,64.1
59935,39712.0,10.9,36.2
59936,85455.0,0.0,55.0
59937,75428.0,6.5,60.5
60002,104981.0,7.2,62.8
60004,128979.0,4.5,65.9
60005,99743.0,6.1,64.2
60007,93494.0,5.8,63.5
60008,94336.0,5.9,67.6
60010,177566.0,2.8,58.6
60012,159375.0,3.3,66.7
60013,120604.0,2.8,69.7
60014,109016.0,5.8,67.7
60015,183125.0,1.9,63.6
60016,86571.0,6.0,61.5
60018,90574.0,5.1,63.8
60020,73949.0,6.0,61.7
60021,119176.0,0.0,66.2
60022,,0.7,52.0
60025,126904.0,5.4,61.3
60026,137778.0,6.5,55.0
60029,242772.0,2.0,56.9
60030,104795.0,3.7,62.4
